SRC_obs,SubId,Sub_Region,Obs_NM,POINT_X,POINT_Y
US,1093238,0001_0039,3520050,-84.44041667,35.63416667
US,1090120,0001_0039,3459500,-82.98875,35.635
US,1004650,0001_0062,7030050,-89.60958333,35.6375
US,1091399,0001_0039,3594430,-88.35458333,35.6375
US,1088918,0001_0002,7242340,-97.36291667,35.64666667
US,1088916,0001_0002,7242350,-97.35708333,35.64666667
US,1089691,0001_0039,3450000,-82.40458333,35.65166667
US,1112383,0001_0063,7075000,-92.32041667,35.6525
US,1089886,0001_0039,3449000,-82.35125,35.65333333
US,1085844,0001_0002,7221500,-104.37875,35.65416667
US,1091582,0001_0039,3594415,-88.41625,35.65916667
US,1089885,0001_0039,3448960,-82.34791667,35.66
US,1087311,0001_0002,7227920,-101.3504167,35.665
US,1092729,0001_0039,3497300,-83.71125,35.665
US,1088995,0001_0039,3451690,-82.63458333,35.66583333
US,1086692,0001_0002,7227448,-102.4820833,35.6675
US,1089698,0001_0039,3460000,-83.07208333,35.6675
US,1005389,0001_0062,7046600,-90.33708333,35.6725
US,1093616,0001_0039,3519640,-84.10708333,35.6725
US,1090637,0001_0039,3600000,-86.97791667,35.67333333
US,1084322,0001_0002,7243500,-96.06875,35.67416667
US,1084173,0001_0002,7242380,-97.00875,35.68083333
US,1089884,0001_0039,344894205,-82.33208333,35.685
US,1004375,0001_0062,7030137,-89.69458333,35.69333333
US,1093433,0001_0039,3542500,-84.85458333,35.69916667
US,1088770,0001_0002,7242500,-96.89041667,35.7025
US,1031589,0001_0053,7250974,-94.09125,35.70416667
US,1139044,0001_0058,3421000,-85.73208333,35.70833333
US,1092144,0001_0039,3600088,-86.99541667,35.7175
US,1004049,0001_0062,7027720,-89.21208333,35.71916667
US,1087352,0001_0002,7227890,-101.6645833,35.72166667
US,1031241,0001_0053,7249500,-94.40791667,35.72333333
US,1093266,0001_0039,3497500,-83.81708333,35.72416667
US,1090179,0001_0039,3460500,-83.02791667,35.72416667
US,1031235,0001_0053,7250965,-94.10958333,35.725
US,1089096,0001_0039,3452000,-82.66958333,35.73
US,1089087,0001_0039,3452001,-82.67208333,35.73166667
US,1031638,0001_0053,7250935,-94.10208333,35.73583333
US,1091918,0001_0039,3520000,-84.33125,35.74333333
US,1003668,0001_0062,7028960,-88.84625,35.74416667
US,1086339,0001_0002,7227420,-102.89375,35.75166667
US,1003626,0001_0062,7030100,-89.55041667,35.75666667
US,1093593,0001_0039,3499000,-83.97208333,35.7575
US,1111499,0001_0063,7061000,-91.64125,35.76
US,1093263,0001_0039,3498000,-83.84958333,35.76333333
US,1111385,0001_0063,7074420,-91.29458333,35.76583333
US,1139568,0001_0058,3419000,-85.25375,35.7675
US,1054623,0001_0041,7194500,-95.29958333,35.76916667
US,1084641,0001_0002,7220000,-105.2520833,35.77
US,1089070,0001_0039,3453000,-82.62125,35.77
US,1069193,0001_0003,7159720,-97.54625,35.77666667
US,1089356,0001_0039,3460795,-83.10125,35.77666667
US,1138828,0001_0058,3421500,-85.69708333,35.7775
US,1093893,0001_0039,3461200,-83.21708333,35.7825
US,1088772,0001_0002,7243000,-96.85458333,35.78333333
US,1052509,0001_0041,7197360,-94.85625,35.78416667
US,1091554,0001_0039,3601990,-87.46041667,35.785
US,1093449,0001_0039,3498500,-83.88375,35.785
US,1089354,0001_0039,3453500,-82.66125,35.78666667
US,1091553,0001_0039,3602000,-87.46541667,35.7875
US,1092129,0001_0039,3542000,-84.74708333,35.79416667
US,1113450,0001_0063,7055875,-92.92875,35.7975
US,1091755,0001_0039,3541500,-84.76041667,35.7975
US,1085010,0001_0002,7221000,-104.78375,35.80083333
US,1054634,0001_0041,7165600,-95.40375,35.80583333
US,1093376,0001_0039,3469500,-83.57458333,35.80583333
US,1138806,0001_0058,3422500,-85.63375,35.8075
US,1093527,0001_0039,3498850,-83.92625,35.80916667
US,1090345,0001_0039,3604400,-87.77958333,35.81166667
US,1088338,0001_0002,7239300,-98.42125,35.8125
US,1068846,0001_0003,7159750,-97.47791667,35.81333333
US,1090344,0001_0039,3604500,-87.79791667,35.81333333
US,1092897,0001_0039,3461000,-83.14541667,35.81583333
US,1054426,0001_0041,7165550,-95.88875,35.8175
US,1004906,0001_0062,7027800,-89.35541667,35.8175
US,1054579,0001_0041,7165570,-95.63958333,35.82083333
US,1005320,0001_0062,7040450,-90.43208333,35.82083333
US,1138502,0001_0058,3428000,-86.41791667,35.8225
US,1084808,0001_0002,7218700,-105.3979167,35.82583333
US,1138558,0001_0058,3428043,-86.39125,35.82833333
US,1138690,0001_0058,3426800,-86.07625,35.82833333
US,1089819,0001_0039,3463300,-82.18375,35.83166667
US,1138682,0001_0058,3432100,-86.69875,35.8325
US,1070222,0001_0003,7159200,-98.06541667,35.83333333
US,1085112,0001_0002,7218100,-105.0395833,35.83583333
US,1088321,0001_0002,7239200,-98.46375,35.84166667
US,1138703,0001_0058,3432516,-87.03291667,35.84833333
US,1111899,0001_0063,7077652,-90.72041667,35.84916667
US,1005337,0001_0062,7046500,-90.12625,35.85
US,1004219,0001_0062,7029000,-89.06708333,35.85083333
US,1054730,0001_0041,7193500,-95.22958333,35.85333333
US,1138302,0001_0058,3428070,-86.41208333,35.85666667
US,1111545,0001_0063,7077380,-90.93375,35.8575
US,1004925,0001_0062,7028000,-89.34791667,35.8625
US,1093232,0001_0039,3469175,-83.53375,35.86583333
US,1091210,0001_0039,3602500,-87.49958333,35.87166667
US,1093579,0001_0039,3470000,-83.57708333,35.87916667
US,1053070,0001_0041,7196900,-94.48625,35.88
US,1091698,0001_0039,3535912,-84.30041667,35.88583333
US,1138409,0001_0058,3427690,-86.34625,35.88666667
US,1084725,0001_0002,7215600,-105.2270833,35.8875
US,1069040,0001_0003,7159400,-97.58958333,35.8875
US,1111998,0001_0063,7060894,-91.64125,35.88833333
US,1092820,0001_0039,3454500,-82.82125,35.89
US,1084681,0001_0002,7216500,-105.16375,35.89083333
US,1094023,0001_0039,3539000,-84.93708333,35.89083333
US,1139574,0001_0058,3418500,-85.21791667,35.89166667
US,1090425,0001_0039,3604800,-88.12458333,35.89583333
US,1138613,0001_0058,3432500,-86.96708333,35.9
US,1093651,0001_0039,3499200,-84.07375,35.9
US,1089921,0001_0039,3462000,-82.03041667,35.90083333
US,1138215,0001_0058,3428200,-86.43041667,35.90333333
US,1112007,0001_0063,7060892,-91.63541667,35.90416667
US,1089920,0001_0039,3462500,-82.04708333,35.90583333
US,1093650,0001_0039,3499190,-84.07458333,35.90666667
US,1089668,0001_0039,3463500,-82.18875,35.90666667
US,1091913,0001_0039,3538150,-84.39208333,35.9075
US,1139041,0001_0058,3420000,-85.47958333,35.90916667
US,1139048,0001_0058,3419800,-85.47625,35.91166667
US,1084663,0001_0002,7218000,-105.16375,35.9175
US,1085479,0001_0002,7214000,-104.35375,35.91833333
US,1138191,0001_0058,3427500,-86.33375,35.91916667
US,1068969,0001_0003,7160000,-97.42458333,35.92
US,1089298,0001_0039,3454000,-82.76125,35.92
US,1138618,0001_0058,3432350,-86.86458333,35.92083333
US,1052333,0001_0041,7197000,-94.83791667,35.92166667
US,1112141,0001_0063,7060661,-92.23041667,35.92166667
US,1052571,0001_0041,7196500,-94.92291667,35.9225
US,1089133,0001_0039,3539500,-84.91375,35.92583333
US,1138520,0001_0058,3427000,-86.28958333,35.9275
US,1093562,0001_0039,3469010,-83.54541667,35.92833333
US,1004923,0001_0062,7028100,-89.38958333,35.92916667
US,1090199,0001_0039,3603000,-87.74291667,35.93083333
US,1138952,0001_0058,3419500,-85.45791667,35.93416667
US,1087711,0001_0002,7228000,-100.3704167,35.935
US,1112647,0001_0063,7056515,-92.71291667,35.94
US,1111717,0001_0063,7060728,-92.11291667,35.94
US,1138252,0001_0058,3428500,-86.46458333,35.94
US,1084736,0001_0002,7215500,-105.2504167,35.94166667
US,1138542,0001_0058,3432390,-86.85458333,35.94333333
US,1052318,0001_0041,7165500,-96.29375,35.945
US,1113944,0001_0063,7055646,-93.40375,35.945
US,1091734,0001_0039,3538275,-84.36375,35.9475
US,1138418,0001_0058,3432400,-86.88125,35.94833333
US,1003902,0001_0062,7024900,-88.71625,35.94916667
US,1069272,0001_0003,7159100,-97.91291667,35.95166667
US,1093178,0001_0039,3469000,-83.54958333,35.95166667
US,1053031,0001_0041,7196973,-94.69625,35.95416667
US,1112234,0001_0063,7060890,-91.69875,35.95416667
US,1091802,0001_0039,3497000,-83.86041667,35.95583333
US,1093998,0001_0039,3538600,-85.05041667,35.9575
US,1091761,0001_0039,3470500,-83.77375,35.95833333
US,1069383,0001_0003,7161000,-97.03208333,35.95916667
US,1092921,0001_0039,3461500,-83.17458333,35.96
US,1093166,0001_0039,3535400,-84.17791667,35.96416667
US,1093494,0001_0039,3538250,-84.35791667,35.96583333
US,1112510,0001_0063,7055893,-92.77541667,35.96666667
US,1091154,0001_0039,3603500,-87.78125,35.97083333
US,1004097,0001_0062,7029035,-89.21708333,35.97333333
US,1084628,0001_0002,7214800,-105.38875,35.97583333
US,1093198,0001_0039,3496500,-83.91375,35.97833333
US,1112561,0001_0063,7057100,-92.48125,35.97916667
US,1113841,0001_0063,7048000,-94.17291667,35.9825
US,1093015,0001_0039,3455000,-83.16041667,35.9825
US,1112437,0001_0063,7056000,-92.74708333,35.98333333
US,1004228,0001_0062,7028500,-88.92625,35.98333333
US,1091751,0001_0039,3540500,-84.55791667,35.98416667
US,1069339,0001_0003,7161450,-96.91291667,35.98583333
US,1093558,0001_0039,3541300,-84.48791667,35.99
US,1091089,0001_0039,3602219,-87.43875,35.995
US,1112242,0001_0063,7060710,-92.21208333,35.99583333
US,1139134,0001_0058,3423400,-85.61541667,35.9975
US,1089179,0001_0039,3539600,-84.82291667,35.9975
US,1138245,0001_0058,3429500,-86.50458333,35.99833333
US,1091892,0001_0039,3538225,-84.33875,35.99916667
US,1003953,0001_0062,7024300,-88.43375,36
US,1138208,0001_0058,3430550,-86.70125,36.00916667
US,1093200,0001_0039,3496200,-83.92125,36.01
US,1093461,0001_0039,3495547,-83.84291667,36.01083333
US,1089467,0001_0039,3540100,-84.61208333,36.01166667
US,1054468,0001_0041,7165565,-95.85791667,36.01333333
US,1003954,0001_0062,7024305,-88.44791667,36.01333333
US,1070298,0001_0003,7158150,-98.37041667,36.015
US,1093199,0001_0039,3496000,-83.92125,36.015
US,1093817,0001_0039,3464000,-82.32708333,36.015
US,1054437,0001_0041,7165562,-95.84791667,36.01666667
US,1093532,0001_0039,3495500,-83.83125,36.01666667
US,1093387,0001_0039,3535200,-84.05125,36.01833333
US,1113492,0001_0063,7055660,-93.35458333,36.02083333
US,1093413,0001_0039,3495957,-83.91375,36.0225
US,1084853,0001_0002,7214700,-105.4104167,36.02333333
US,1093386,0001_0039,3535195,-84.02708333,36.0275
US,1091791,0001_0039,3540000,-84.57958333,36.02833333
US,1004861,0001_0062,7029100,-89.38708333,36.03
US,1070510,0001_0003,7158500,-98.01291667,36.04416667
US,1138947,0001_0058,3423152,-85.59458333,36.045
US,1112620,0001_0063,7056695,-92.57708333,36.05
US,1113675,0001_0063,7048500,-94.11875,36.05083333
US,1092357,0001_0039,3605555,-87.90708333,36.0525
US,1003619,0001_0062,7025000,-88.87791667,36.05333333
US,1113676,0001_0063,7048550,-94.07875,36.05416667
US,1052774,0001_0041,7194760,-94.31875,36.055
US,1138358,0001_0058,3433500,-86.92875,36.055
US,1092359,0001_0039,3605550,-87.89791667,36.05666667
US,1069064,0001_0003,7160500,-97.58625,36.06083333
US,1113060,0001_0063,7055680,-93.13791667,36.06083333
US,1005680,0001_0062,7024200,-88.40541667,36.0625
US,1089362,0001_0039,3538830,-84.95708333,36.0625
US,1092673,0001_0039,3466500,-82.87208333,36.06583333
US,1112206,0001_0063,7056700,-92.57708333,36.0675
US,1085733,0001_0002,7227200,-103.2029167,36.07083333
US,1113710,0001_0063,7048600,-94.08125,36.07416667
US,1093916,0001_0039,3464500,-82.34458333,36.07416667
US,1052511,0001_0041,7164600,-95.96041667,36.075
US,1139169,0001_0058,3423000,-85.51958333,36.07666667
US,1088385,0001_0002,7239000,-98.59708333,36.07833333
US,1112208,0001_0063,7073500,-91.61125,36.08083333
US,1138202,0001_0058,3431000,-86.68041667,36.08166667
US,1088384,0001_0002,7238500,-98.60208333,36.0825
US,1093205,0001_0039,3539800,-84.67041667,36.0825
US,1092654,0001_0039,3539860,-84.55458333,36.085
US,1092358,0001_0039,3605500,-87.80125,36.08583333
US,1138172,0001_0058,3424730,-85.90791667,36.08666667
US,1089207,0001_0039,3538865,-84.91708333,36.09333333
US,1069490,0001_0003,7163500,-96.58041667,36.09583333
US,1069403,0001_0003,7162000,-97.04541667,36.09833333
US,1112123,0001_0063,7073000,-91.60875,36.09916667
US,1070037,0001_0003,7158400,-98.19291667,36.1025
US,1053178,0001_0041,7194800,-94.34375,36.1025
US,1111514,0001_0063,7072500,-91.09625,36.1025
US,1054977,0001_0041,7196090,-94.78291667,36.10416667
US,1113620,0001_0063,7048800,-94.00708333,36.10416667
US,1093160,0001_0039,3539778,-84.71791667,36.10416667
US,1138143,0001_0058,3424500,-85.84541667,36.105
US,1113709,0001_0063,7048700,-94.01125,36.10666667
US,1053272,0001_0041,7195430,-94.53458333,36.10916667
US,1111759,0001_0063,7074000,-91.44958333,36.11083333
US,1084865,0001_0002,7214500,-105.3754167,36.11166667
US,1093312,0001_0039,3538500,-84.61458333,36.11333333
US,1093260,0001_0039,3535000,-83.98708333,36.115
US,1111920,0001_0063,7060500,-92.14375,36.11583333
US,1069014,0001_0003,7162500,-97.00708333,36.11666667
US,1069427,0001_0003,7163000,-96.86708333,36.11666667
US,1112239,0001_0063,7057000,-92.55375,36.1175
US,1138113,0001_0058,3431060,-86.71875,36.1175
US,1004268,0001_0062,7024500,-88.81041667,36.11833333
US,1138095,0001_0058,3434500,-87.09875,36.12166667
US,1092689,0001_0039,3539750,-84.74541667,36.12166667
US,1093024,0001_0039,3467609,-83.17625,36.12666667
US,1053681,0001_0041,7195500,-94.57208333,36.13
US,1138046,0001_0058,3431300,-86.76125,36.13
US,1113890,0001_0063,7048890,-93.95125,36.13416667
US,1004807,0001_0062,7026300,-89.42791667,36.13833333
US,1054331,0001_0041,7164500,-96.00458333,36.1425
US,1053331,0001_0041,7195400,-94.49375,36.145
US,1138180,0001_0058,3431700,-86.85458333,36.15083333
US,1138024,0001_0058,3430118,-86.65041667,36.1525
US,1138033,0001_0058,3430100,-86.61958333,36.15833333
US,1069452,0001_0003,7164000,-96.39875,36.16
US,1137818,0001_0058,3431500,-86.77208333,36.1625
US,1084601,0001_0002,7217100,-105.2304167,36.16416667
US,1054724,0001_0041,7178600,-95.61875,36.165
US,1137825,0001_0058,34315005,-86.77541667,36.1675
US,1092996,0001_0039,3494000,-83.50291667,36.16833333
US,1089627,0001_0039,3480500,-81.90958333,36.17
US,1090146,0001_0039,3465000,-82.29291667,36.17666667
US,1089220,0001_0039,3465500,-82.45625,36.1775
US,1093009,0001_0039,3467500,-83.17541667,36.18
US,1138473,0001_0058,3425500,-86.24125,36.18083333
US,1089862,0001_0039,3481000,-81.96208333,36.18333333
US,1088448,0001_0002,7238000,-98.91875,36.18416667
US,1093169,0001_0039,3534500,-84.06041667,36.18416667
US,1053555,0001_0041,7196000,-94.70625,36.18666667
US,1088422,0001_0002,7237800,-99.01041667,36.19
US,1138169,0001_0058,3430147,-86.60708333,36.19416667
US,1054430,0001_0041,7177800,-95.91375,36.195
US,1089100,0001_0039,3466228,-82.74208333,36.19916667
US,1113755,0001_0063,7049000,-93.85541667,36.20083333
US,1087360,0001_0002,7233500,-101.30625,36.20166667
US,1092916,0001_0039,3467000,-83.04625,36.20166667
US,1054116,0001_0041,7195865,-94.60541667,36.2025
US,1111582,0001_0063,7069500,-91.17208333,36.20583333
US,1089451,0001_0039,3466208,-82.65041667,36.20666667
US,1054361,0001_0041,7178035,-95.85958333,36.2075
US,1137784,0001_0058,3431600,-86.82458333,36.2125
US,1093380,0001_0039,3533000,-84.08291667,36.215
US,1054435,0001_0041,7177650,-95.99541667,36.21583333
US,1053341,0001_0041,7195855,-94.60375,36.21666667
US,1137783,0001_0058,3431599,-86.81958333,36.2175
US,1054364,0001_0041,7178040,-95.85791667,36.22083333
US,1093437,0001_0039,3534000,-84.15625,36.22083333
US,1052777,0001_0041,7195000,-94.28625,36.2225
US,1054674,0001_0041,7178200,-95.81958333,36.22333333
US,1112454,0001_0063,7055608,-92.67875,36.22333333
US,1111947,0001_0063,7057370,-92.29958333,36.225
US,1054286,0001_0041,7177700,-95.94458333,36.22583333
US,1112453,0001_0063,7055607,-92.70958333,36.23083333
US,1090518,0001_0039,3607000,-88.10041667,36.23083333
US,1054326,0001_0041,7191500,-95.18291667,36.23166667
US,1054339,0001_0041,7191400,-95.18208333,36.23166667
US,1089524,0001_0039,3466098,-82.64625,36.235
US,1090069,0001_0039,3484500,-82.15458333,36.23583333
US,1089738,0001_0039,3479000,-81.82291667,36.23916667
US,1139634,0001_0058,3407876,-84.41208333,36.24
US,1087774,0001_0002,7235000,-100.2745833,36.24083333
US,1004743,0001_0062,7026040,-89.21791667,36.24083333
US,1139626,0001_0058,3409000,-84.67041667,36.24416667
US,1054685,0001_0041,7178000,-95.86958333,36.24833333
US,1138115,0001_0058,3425000,-85.95458333,36.24833333
US,1112348,0001_0063,7060000,-92.23875,36.24916667
US,1054378,0001_0041,7177600,-95.94291667,36.25
US,1004745,0001_0062,7026000,-89.19291667,36.25083333
US,1054121,0001_0041,7194947,-94.27041667,36.25416667
US,1111600,0001_0063,7069000,-90.96958333,36.25416667
US,1054241,0001_0041,7195800,-94.43291667,36.25583333
US,1137808,0001_0058,3426500,-86.67541667,36.26416667
US,1084608,0001_0002,7217000,-105.2454167,36.2725
US,1139055,0001_0058,3418040,-85.42291667,36.27333333
US,1054278,0001_0041,7177500,-95.95375,36.27833333
US,1054667,0001_0041,7178520,-95.61125,36.27916667
US,1054237,0001_0041,7194880,-94.22791667,36.28166667
US,1054384,0001_0041,7192000,-95.32625,36.2825
US,1088169,0001_0002,7235500,-99.91291667,36.28833333
US,1089805,0001_0039,3479500,-81.92541667,36.29083333
US,1137921,0001_0058,3426310,-86.65791667,36.2975
US,1085267,0001_0002,7211500,-104.4954167,36.29833333
US,1089507,0001_0039,3465830,-82.55958333,36.29916667
US,1137956,0001_0058,3425400,-86.26375,36.3
US,1089171,0001_0039,3486200,-82.29125,36.30666667
US,1054663,0001_0041,7176000,-95.69875,36.3075
US,1112061,0001_0063,7055000,-92.55958333,36.31
US,1137968,0001_0058,3436690,-87.55375,36.31083333
US,1089271,0001_0039,3486311,-82.32875,36.31166667
US,1111964,0001_0063,7069305,-91.48291667,36.31333333
US,1137854,0001_0058,3434900,-87.21791667,36.3175
US,1070518,0001_0003,7159000,-98.00041667,36.31833333
US,1138015,0001_0058,3431800,-87.05125,36.32
US,1089351,0001_0039,3486494,-82.35041667,36.32083333
US,1092699,0001_0039,3466825,-82.78625,36.3225
US,1089328,0001_0039,3486500,-82.34875,36.3225
US,1054906,0001_0041,71912213,-94.68458333,36.32333333
US,1137855,0001_0058,3435000,-87.22625,36.32333333
US,1053282,0001_0041,7191200,-94.62541667,36.33083333
US,1004006,0001_0062,7027010,-89.40041667,36.33166667
US,1053279,0001_0041,7191220,-94.64041667,36.33333333
US,1139459,0001_0058,3407908,-84.45125,36.33583333
US,1111664,0001_0063,7068890,-90.94291667,36.33916667
US,1138132,0001_0058,3426385,-86.71791667,36.34
US,1138936,0001_0058,3418000,-85.42625,36.34083333
US,1069342,0001_0003,7153000,-96.79958333,36.34333333
US,1053281,0001_0041,7191179,-94.58791667,36.34333333
US,1093782,0001_0039,3484000,-82.12958333,36.34416667
US,1094007,0001_0039,3485500,-82.21041667,36.34583333
US,1111867,0001_0063,7072000,-91.11375,36.34666667
US,1137814,0001_0058,3436700,-87.53875,36.34833333
US,1089330,0001_0039,3486508,-82.31791667,36.34833333
US,1052586,0001_0041,7177400,-96.08875,36.35083333
US,1138371,0001_0058,3418070,-85.54541667,36.35166667
US,1112219,0001_0063,7069295,-91.63458333,36.3525
US,1138261,0001_0058,3418188,-85.58291667,36.3525
US,1139486,0001_0058,3409400,-84.69041667,36.35333333
US,1052587,0001_0041,7177410,-96.08791667,36.35416667
US,1053051,0001_0041,7191222,-94.77625,36.35583333
US,1112651,0001_0063,7059450,-92.11291667,36.35666667
US,1089504,0001_0039,3486000,-82.22375,36.35666667
US,1085222,0001_0002,7211000,-104.5979167,36.36
